transaction_id,city,transaction_date,card_type,exp_type,gender,amount
443,Bengaluru,29-07-2014,Signature,Bills,F,196985.00
444,Greater Mumbai,18-04-2015,Gold,Bills,F,246457.00
445,Delhi,05-11-2013,Platinum,Bills,F,88344.00
446,Bengaluru,27-08-2014,Signature,Bills,F,167457.00
447,Bengaluru,04-03-2014,Gold,Bills,F,254598.00
448,Delhi,27-01-2014,Platinum,Bills,F,102486.00
449,Greater Mumbai,18-01-2014,Silver,Bills,F,159428.00
450,Bengaluru,28-01-2014,Platinum,Bills,F,296987.00
451,Ahmedabad,06-02-2015,Signature,Bills,F,89418.00
452,Delhi,26-02-2015,Signature,Bills,F,77247.00
453,Bengaluru,24-01-2014,Gold,Bills,F,66542.00
454,Greater Mumbai,27-11-2014,Silver,Bills,F,194526.00
455,Bengaluru,16-07-2014,Signature,Bills,F,178119.00
456,Bengaluru,16-05-2014,Gold,Bills,F,258653.00
457,Delhi,02-11-2014,Silver,Bills,F,97425.00
458,Delhi,23-05-2014,Gold,Bills,F,223185.00
459,Greater Mumbai,28-01-2015,Gold,Bills,F,224750.00
460,Ahmedabad,17-01-2014,Signature,Bills,F,103363.00
461,Greater Mumbai,27-11-2014,Platinum,Bills,F,49090.00
462,Bengaluru,20-11-2014,Platinum,Bills,F,140584.00
463,Delhi,26-06-2014,Platinum,Bills,F,61272.00
464,Delhi,02-01-2014,Silver,Bills,F,25200.00
465,Greater Mumbai,09-12-2013,Signature,Bills,F,249893.00
466,Bengaluru,25-05-2014,Gold,Bills,F,91325.00
467,Greater Mumbai,14-04-2014,Silver,Bills,F,81641.00
468,Greater Mumbai,14-04-2015,Platinum,Bills,F,267700.00
469,Greater Mumbai,20-11-2014,Silver,Food,F,193429.00
470,Ahmedabad,22-04-2014,Gold,Food,F,97674.00
471,Bengaluru,08-03-2014,Silver,Food,F,222579.00
472,Bengaluru,19-03-2015,Platinum,Food,F,194846.00
473,Greater Mumbai,22-02-2015,Signature,Food,F,62690.00
474,Greater Mumbai,08-02-2015,Signature,Food,F,225614.00
475,Ahmedabad,20-10-2013,Signature,Food,F,13879.00
476,Ahmedabad,04-02-2015,Gold,Food,F,279579.00
477,Bengaluru,10-09-2014,Gold,Food,F,253183.00
478,Bengaluru,10-05-2014,Signature,Food,F,183197.00
479,Bengaluru,27-08-2014,Gold,Food,F,260046.00
480,Bengaluru,21-07-2014,Gold,Food,F,95981.00
481,Bengaluru,02-03-2014,Gold,Food,F,157399.00
482,Delhi,20-02-2014,Signature,Food,F,140041.00
483,Ahmedabad,05-01-2014,Platinum,Food,F,288339.00
484,Ahmedabad,02-01-2014,Platinum,Food,F,49494.00
485,Bengaluru,16-04-2015,Platinum,Food,F,43954.00
486,Bengaluru,30-11-2013,Platinum,Food,F,35543.00
487,Greater Mumbai,05-01-2014,Signature,Food,F,12982.00
488,Delhi,02-04-2014,Platinum,Food,F,213140.00
489,Greater Mumbai,22-10-2013,Platinum,Food,F,95741.00
490,Bengaluru,07-12-2013,Platinum,Food,F,129144.00
491,Ahmedabad,04-03-2014,Gold,Food,F,115551.00
492,Bengaluru,26-04-2014,Gold,Food,F,57961.00
493,Ahmedabad,04-01-2015,Silver,Food,F,209527.00
494,Ahmedabad,08-07-2014,Gold,Food,F,15892.00
495,Bengaluru,01-12-2013,Signature,Food,F,155659.00
496,Greater Mumbai,17-06-2014,Silver,Food,F,246215.00
497,Greater Mumbai,15-10-2014,Signature,Food,F,149465.00
498,Ahmedabad,22-08-2014,Gold,Food,F,259694.00
499,Delhi,23-02-2014,Silver,Food,F,70009.00
500,Greater Mumbai,05-01-2015,Gold,Food,F,233391.00
501,Ahmedabad,04-08-2014,Silver,Food,F,35002.00
502,Ahmedabad,18-04-2015,Silver,Food,F,156519.00
503,Bengaluru,22-04-2014,Gold,Food,F,286786.00
504,Bengaluru,18-09-2014,Signature,Food,F,173244.00
505,Bengaluru,31-12-2014,Platinum,Food,F,195804.00
506,Ahmedabad,09-02-2015,Platinum,Food,F,162827.00
507,Bengaluru,26-01-2015,Signature,Food,F,20036.00
508,Bengaluru,17-07-2014,Signature,Food,F,266125.00
509,Greater Mumbai,10-03-2014,Signature,Food,F,156531.00
510,Ahmedabad,20-10-2014,Signature,Food,F,288673.00
511,Ahmedabad,13-10-2014,Signature,Food,F,67474.00
512,Delhi,28-09-2014,Platinum,Food,F,220674.00
513,Greater Mumbai,24-04-2014,Gold,Food,F,282988.00
514,Bengaluru,24-08-2014,Signature,Food,F,206308.00
515,Bengaluru,27-11-2014,Platinum,Food,F,243074.00
516,Ahmedabad,04-04-2015,Signature,Food,F,247181.00
517,Greater Mumbai,08-08-2014,Signature,Food,F,111842.00
518,Delhi,23-03-2015,Gold,Food,F,277079.00
519,Delhi,28-01-2015,Silver,Food,F,218638.00
520,Ahmedabad,14-11-2014,Gold,Food,F,152216.00
521,Delhi,14-04-2015,Signature,Food,F,42620.00
522,Ahmedabad,12-01-2014,Gold,Food,F,101639.00
523,Greater Mumbai,02-03-2014,Silver,Food,F,102966.00
524,Bengaluru,10-03-2015,Platinum,Food,F,127650.00
525,Greater Mumbai,24-06-2014,Platinum,Food,F,277737.00
526,Bengaluru,19-03-2015,Signature,Food,F,251805.00
527,Ahmedabad,19-02-2014,Signature,Food,F,288284.00
528,Bengaluru,22-10-2013,Gold,Food,F,125290.00
529,Bengaluru,20-08-2014,Silver,Food,F,166602.00
530,Ahmedabad,14-04-2014,Silver,Food,F,219097.00
531,Bengaluru,26-03-2015,Gold,Food,F,34082.00
532,Bengaluru,08-05-2014,Silver,Food,F,20573.00
533,Bengaluru,28-10-2013,Platinum,Food,F,245056.00
534,Ahmedabad,20-12-2013,Signature,Food,F,131847.00
535,Delhi,16-01-2015,Platinum,Food,F,276873.00
536,Bengaluru,06-05-2014,Silver,Food,F,138342.00
537,Ahmedabad,09-01-2015,Signature,Food,F,137292.00
538,Ahmedabad,04-03-2014,Signature,Food,F,147750.00
539,Bengaluru,18-10-2013,Signature,Food,F,2397.00
540,Bengaluru,16-07-2014,Gold,Food,F,31051.00
541,Delhi,01-10-2014,Signature,Food,F,55137.00
542,Greater Mumbai,08-11-2013,Gold,Food,F,136040.00
543,Ahmedabad,08-12-2014,Platinum,Food,F,181721.00
544,Delhi,12-03-2014,Signature,Food,F,81753.00
545,Ahmedabad,28-11-2014,Platinum,Food,F,266386.00
546,Ahmedabad,03-05-2015,Silver,Food,F,259008.00
547,Greater Mumbai,10-03-2015,Silver,Food,F,250995.00
548,Delhi,06-10-2014,Signature,Food,F,232155.00
549,Greater Mumbai,13-02-2014,Silver,Food,F,48012.00
550,Delhi,01-01-2015,Signature,Food,F,296543.00
551,Greater Mumbai,25-12-2014,Signature,Food,F,246893.00
552,Ahmedabad,19-03-2015,Platinum,Food,F,95807.00
553,Ahmedabad,22-08-2014,Platinum,Food,F,165278.00
554,Ahmedabad,15-08-2014,Silver,Food,F,191618.00
555,Greater Mumbai,26-04-2015,Silver,Food,F,159718.00
556,Ahmedabad,28-11-2014,Gold,Food,F,213552.00
557,Greater Mumbai,03-05-2015,Gold,Food,F,249061.00
558,Delhi,24-02-2014,Silver,Food,F,279377.00
559,Delhi,19-12-2014,Silver,Food,F,233694.00
560,Bengaluru,21-06-2014,Silver,Food,F,102362.00
561,Bengaluru,10-09-2014,Silver,Food,F,108296.00
562,Bengaluru,13-04-2015,Gold,Food,F,258275.00
563,Bengaluru,21-10-2014,Silver,Food,F,194260.00
564,Bengaluru,12-04-2015,Gold,Food,F,167903.00
565,Ahmedabad,29-01-2015,Silver,Food,F,128266.00
566,Bengaluru,19-01-2015,Signature,Food,F,268543.00
567,Ahmedabad,17-03-2014,Signature,Food,F,30653.00
568,Greater Mumbai,01-01-2015,Signature,Food,F,189981.00
569,Delhi,28-04-2015,Gold,Food,F,230325.00
570,Greater Mumbai,13-03-2015,Signature,Food,F,176871.00
571,Greater Mumbai,09-12-2014,Platinum,Food,F,171241.00
572,Greater Mumbai,07-03-2014,Silver,Food,F,91846.00
573,Delhi,13-11-2013,Silver,Food,F,162813.00
574,Delhi,04-11-2014,Silver,Food,F,28569.00
575,Bengaluru,16-11-2014,Silver,Food,F,231827.00
576,Delhi,04-03-2015,Silver,Food,F,281283.00
577,Bengaluru,15-10-2013,Silver,Food,F,291358.00
578,Delhi,27-07-2014,Signature,Food,F,288888.00
579,Delhi,22-11-2014,Gold,Food,F,283575.00
580,Greater Mumbai,24-07-2014,Silver,Food,F,132827.00
581,Delhi,31-08-2014,Silver,Food,F,200721.00
582,Ahmedabad,12-01-2014,Signature,Food,F,190220.00
583,Ahmedabad,05-02-2015,Signature,Food,F,265508.00
584,Greater Mumbai,10-12-2013,Platinum,Food,F,298838.00
585,Greater Mumbai,12-01-2014,Silver,Food,F,203106.00
586,Ahmedabad,19-10-2014,Platinum,Food,F,196647.00
587,Delhi,05-01-2015,Gold,Food,F,136602.00
588,Greater Mumbai,24-02-2014,Gold,Food,F,236980.00
589,Greater Mumbai,23-03-2014,Signature,Food,F,59121.00
590,Bengaluru,07-01-2014,Silver,Food,F,193944.00
591,Greater Mumbai,13-08-2014,Platinum,Food,F,109857.00
592,Bengaluru,30-10-2013,Signature,Food,F,57768.00
593,Ahmedabad,02-08-2014,Gold,Food,F,207196.00
594,Ahmedabad,26-08-2014,Platinum,Food,F,8056.00
595,Ahmedabad,05-01-2015,Platinum,Food,F,178478.00
596,Bengaluru,02-08-2014,Platinum,Food,F,246046.00
597,Ahmedabad,29-04-2014,Platinum,Food,F,192382.00
598,Greater Mumbai,25-10-2014,Gold,Food,F,19158.00
599,Greater Mumbai,15-12-2014,Platinum,Food,F,9552.00
600,Delhi,15-03-2015,Platinum,Food,F,276862.00
601,Bengaluru,09-11-2014,Silver,Food,F,147958.00
602,Greater Mumbai,20-09-2014,Gold,Food,F,151436.00
603,Ahmedabad,26-11-2014,Signature,Food,F,271595.00
604,Bengaluru,27-12-2014,Platinum,Food,F,8115.00
605,Greater Mumbai,27-07-2014,Silver,Food,F,73172.00
606,Delhi,03-09-2014,Signature,Food,F,196816.00
607,Ahmedabad,16-02-2014,Signature,Food,F,162829.00
608,Bengaluru,17-10-2013,Signature,Food,F,252669.00
609,Ahmedabad,07-02-2014,Gold,Food,F,54746.00
610,Bengaluru,11-11-2013,Platinum,Food,F,108079.00
611,Ahmedabad,11-03-2015,Platinum,Food,F,240804.00
612,Ahmedabad,07-03-2015,Silver,Food,F,11289.00
613,Bengaluru,22-11-2014,Silver,Food,F,127020.00
614,Greater Mumbai,04-04-2014,Signature,Food,F,114777.00
615,Delhi,17-01-2015,Platinum,Food,F,88003.00
616,Delhi,23-12-2014,Silver,Food,F,153154.00
617,Bengaluru,16-10-2014,Gold,Food,F,114863.00
618,Bengaluru,18-07-2014,Gold,Food,F,126912.00
619,Bengaluru,04-12-2013,Platinum,Food,F,12621.00
620,Bengaluru,01-09-2014,Silver,Food,F,248699.00
621,Ahmedabad,12-04-2015,Gold,Food,F,232388.00
622,Delhi,09-11-2013,Silver,Food,F,168039.00
623,Delhi,04-10-2013,Silver,Food,F,122944.00
624,Bengaluru,19-05-2014,Platinum,Food,F,171746.00
625,Greater Mumbai,11-08-2014,Platinum,Food,F,168495.00
626,Ahmedabad,20-09-2014,Signature,Food,F,252614.00
627,Greater Mumbai,28-04-2015,Platinum,Food,F,233161.00
628,Greater Mumbai,17-11-2013,Gold,Food,F,85459.00
629,Ahmedabad,11-03-2014,Signature,Food,F,156075.00
630,Greater Mumbai,16-07-2014,Signature,Food,F,161329.00
631,Greater Mumbai,14-01-2014,Gold,Food,F,183105.00
632,Delhi,01-11-2014,Signature,Food,F,252691.00
633,Delhi,04-04-2015,Gold,Food,F,221345.00
634,Ahmedabad,04-06-2014,Platinum,Food,F,131014.00
635,Ahmedabad,28-12-2013,Gold,Food,F,21571.00
636,Greater Mumbai,16-10-2013,Silver,Food,F,152307.00
637,Greater Mumbai,11-03-2015,Platinum,Food,F,193060.00
638,Bengaluru,08-01-2015,Silver,Food,F,133084.00
639,Ahmedabad,08-05-2014,Gold,Food,F,194361.00
640,Ahmedabad,05-09-2014,Silver,Food,F,286369.00
641,Greater Mumbai,05-12-2013,Silver,Food,F,294814.00
642,Bengaluru,01-10-2014,Gold,Food,F,276647.00
643,Greater Mumbai,20-12-2013,Signature,Food,F,269712.00
644,Bengaluru,30-12-2013,Silver,Food,F,167306.00
645,Greater Mumbai,19-11-2014,Silver,Food,F,102247.00
646,Bengaluru,15-10-2014,Platinum,Food,F,169677.00
647,Greater Mumbai,09-07-2014,Signature,Food,F,253586.00
648,Delhi,27-04-2014,Gold,Food,F,285567.00
649,Ahmedabad,13-10-2013,Signature,Food,F,155529.00
650,Delhi,17-11-2014,Platinum,Food,F,214039.00
651,Greater Mumbai,04-01-2015,Signature,Food,F,25392.00
652,Ahmedabad,09-03-2015,Platinum,Food,F,157972.00
653,Greater Mumbai,15-06-2014,Silver,Food,F,200754.00
654,Delhi,22-02-2014,Silver,Food,F,24981.00
655,Delhi,10-06-2014,Silver,Food,F,223418.00
656,Bengaluru,06-08-2014,Signature,Food,F,23309.00
657,Bengaluru,04-03-2014,Signature,Food,F,85771.00
658,Delhi,30-01-2015,Silver,Food,F,189297.00
659,Greater Mumbai,15-03-2014,Gold,Food,F,125003.00
660,Ahmedabad,20-02-2015,Silver,Food,F,226929.00
661,Greater Mumbai,13-02-2015,Silver,Food,F,176275.00
662,Bengaluru,06-02-2015,Platinum,Food,F,253338.00
663,Ahmedabad,13-07-2014,Signature,Food,F,213508.00
664,Delhi,04-01-2014,Platinum,Food,F,147766.00
665,Bengaluru,25-07-2014,Signature,Food,F,275085.00
666,Ahmedabad,10-11-2014,Platinum,Food,F,40010.00
667,Ahmedabad,22-11-2014,Signature,Food,F,66775.00
668,Ahmedabad,25-11-2014,Platinum,Food,F,292554.00
669,Delhi,01-11-2014,Platinum,Food,F,263104.00
670,Delhi,29-11-2014,Platinum,Food,F,154806.00
671,Bengaluru,29-01-2015,Gold,Food,F,129650.00
672,Ahmedabad,16-01-2015,Signature,Food,F,249446.00
673,Bengaluru,09-08-2014,Signature,Food,F,135794.00
674,Ahmedabad,31-08-2014,Platinum,Food,F,16468.00
675,Greater Mumbai,17-01-2014,Gold,Food,F,185621.00
676,Delhi,17-09-2014,Platinum,Food,F,279320.00
677,Greater Mumbai,29-12-2013,Platinum,Food,F,271787.00
678,Ahmedabad,29-10-2013,Silver,Food,F,64241.00
679,Bengaluru,31-03-2014,Platinum,Food,F,297737.00
680,Bengaluru,29-06-2014,Gold,Food,F,192039.00
681,Delhi,12-04-2015,Gold,Food,F,39866.00
682,Bengaluru,22-08-2014,Gold,Food,F,112782.00
683,Delhi,17-10-2013,Gold,Food,F,113433.00
684,Greater Mumbai,16-05-2015,Gold,Food,F,95081.00
685,Bengaluru,13-11-2013,Signature,Food,F,148769.00
686,Ahmedabad,30-12-2013,Gold,Food,F,161873.00
687,Bengaluru,23-02-2015,Gold,Food,F,225071.00
688,Delhi,09-03-2015,Gold,Food,F,260239.00
689,Greater Mumbai,30-03-2015,Gold,Food,F,161682.00
690,Greater Mumbai,07-11-2014,Signature,Food,F,59926.00
691,Bengaluru,02-05-2014,Platinum,Food,F,22964.00
692,Greater Mumbai,14-10-2013,Platinum,Food,F,48570.00
693,Bengaluru,17-10-2014,Silver,Food,F,52970.00
694,Bengaluru,20-02-2015,Platinum,Food,F,13160.00
695,Ahmedabad,06-05-2014,Gold,Food,F,295163.00
696,Bengaluru,27-04-2015,Silver,Food,F,158649.00
697,Delhi,22-10-2013,Platinum,Food,F,120780.00
698,Bengaluru,06-03-2015,Signature,Food,F,72366.00
699,Greater Mumbai,24-01-2015,Silver,Food,F,281805.00
700,Bengaluru,01-06-2014,Platinum,Food,F,197325.00
701,Bengaluru,31-12-2014,Platinum,Food,F,167243.00
702,Delhi,30-09-2014,Signature,Food,F,34451.00
703,Ahmedabad,20-09-2014,Gold,Food,F,30120.00
704,Delhi,19-11-2013,Silver,Food,F,189018.00
705,Bengaluru,02-11-2014,Silver,Food,F,237971.00
706,Bengaluru,19-04-2015,Gold,Food,F,71741.00
707,Ahmedabad,30-12-2013,Signature,Food,F,231370.00
708,Greater Mumbai,01-05-2015,Gold,Food,F,166896.00
709,Delhi,09-07-2014,Signature,Food,F,116086.00
710,Delhi,25-03-2014,Signature,Food,F,35506.00
711,Ahmedabad,06-02-2014,Signature,Food,F,247122.00
712,Bengaluru,19-10-2014,Platinum,Food,F,230876.00
713,Bengaluru,04-04-2015,Signature,Food,F,20358.00
714,Delhi,24-05-2015,Platinum,Food,F,162487.00
715,Bengaluru,15-04-2014,Signature,Food,F,245076.00
716,Greater Mumbai,13-08-2014,Silver,Food,F,217488.00
717,Ahmedabad,09-08-2014,Gold,Food,F,23818.00
718,Bengaluru,07-03-2015,Platinum,Food,F,298295.00
719,Delhi,26-03-2014,Signature,Food,F,264509.00
720,Delhi,22-05-2015,Platinum,Food,F,127526.00
721,Greater Mumbai,26-12-2013,Platinum,Food,F,158856.00
722,Ahmedabad,01-09-2014,Silver,Food,F,233893.00
723,Delhi,14-03-2014,Gold,Food,F,61388.00
724,Delhi,30-01-2014,Signature,Food,F,149081.00
725,Ahmedabad,05-04-2015,Gold,Food,F,103225.00
726,Ahmedabad,10-01-2015,Gold,Food,F,254211.00
727,Delhi,20-08-2014,Silver,Food,F,64034.00
728,Bengaluru,04-06-2014,Signature,Food,F,27479.00
729,Greater Mumbai,15-03-2014,Platinum,Food,F,175112.00
730,Greater Mumbai,13-01-2014,Platinum,Food,F,9001.00
731,Bengaluru,03-03-2014,Platinum,Food,F,115150.00
732,Bengaluru,28-03-2014,Gold,Food,F,15615.00
733,Greater Mumbai,16-01-2014,Gold,Food,F,56905.00
734,Ahmedabad,07-11-2014,Signature,Food,F,83916.00
735,Delhi,06-05-2015,Signature,Food,F,123754.00
736,Greater Mumbai,16-11-2014,Platinum,Food,F,81289.00
737,Delhi,09-04-2015,Gold,Food,F,70494.00
738,Ahmedabad,23-08-2014,Gold,Food,F,268849.00
739,Delhi,23-08-2014,Gold,Food,F,154645.00
740,Ahmedabad,04-04-2014,Gold,Food,F,187546.00
741,Ahmedabad,01-01-2015,Silver,Food,F,209232.00
742,Bengaluru,12-03-2014,Platinum,Food,F,9999.00
743,Delhi,19-02-2015,Platinum,Food,F,106503.00
744,Ahmedabad,05-02-2015,Platinum,Food,F,183105.00
745,Bengaluru,28-12-2013,Platinum,Food,F,14531.00
746,Ahmedabad,01-01-2015,Signature,Food,F,75187.00
747,Delhi,10-05-2015,Platinum,Food,F,241709.00
748,Bengaluru,06-10-2013,Gold,Food,F,41266.00
749,Ahmedabad,13-01-2015,Signature,Food,F,151734.00
750,Delhi,23-07-2014,Silver,Food,F,49249.00
751,Ahmedabad,13-05-2015,Silver,Food,F,7448.00
752,Bengaluru,19-03-2014,Silver,Food,F,38146.00
753,Greater Mumbai,16-09-2014,Silver,Food,F,130542.00
754,Delhi,02-09-2014,Silver,Food,F,267807.00
755,Bengaluru,01-08-2014,Silver,Food,F,205047.00
756,Ahmedabad,23-02-2014,Silver,Food,F,173596.00
757,Greater Mumbai,01-02-2015,Silver,Food,F,222368.00
758,Bengaluru,29-04-2015,Silver,Food,F,283399.00
759,Bengaluru,10-01-2015,Silver,Bills,F,291839.00
760,Delhi,06-04-2015,Silver,Food,F,222487.00
761,Ahmedabad,11-12-2013,Silver,Entertainment,F,236449.00
762,Greater Mumbai,15-10-2013,Silver,Food,F,152705.00
763,Ahmedabad,26-02-2014,Silver,Grocery,F,36575.00
764,Bengaluru,06-05-2014,Silver,Fuel,F,194493.00
765,Delhi,03-11-2014,Silver,Food,F,58116.00
766,Delhi,12-04-2015,Silver,Entertainment,F,179481.00
767,Greater Mumbai,22-02-2015,Silver,Food,F,205735.00
768,Greater Mumbai,27-12-2014,Silver,Fuel,F,249400.00
769,Delhi,25-05-2014,Silver,Grocery,F,213000.00
770,Ahmedabad,28-10-2013,Silver,Food,F,174245.00
771,Delhi,01-09-2014,Silver,Food,F,191860.00
772,Delhi,17-03-2014,Silver,Food,F,156171.00
773,Greater Mumbai,08-12-2013,Silver,Grocery,F,183633.00
774,Bengaluru,03-05-2014,Silver,Food,F,282970.00
775,Greater Mumbai,29-11-2013,Silver,Food,F,67213.00
776,Greater Mumbai,27-12-2013,Silver,Entertainment,F,299122.00
777,Bengaluru,22-10-2014,Silver,Entertainment,F,132237.00
778,Ahmedabad,26-04-2015,Silver,Entertainment,F,64149.00
779,Bengaluru,24-05-2015,Silver,Bills,F,106831.00
780,Bengaluru,09-01-2015,Silver,Bills,F,147225.00
781,Bengaluru,15-10-2014,Silver,Grocery,F,53822.00
782,Ahmedabad,10-10-2013,Silver,Food,F,74794.00
783,Ahmedabad,12-12-2013,Silver,Food,F,29985.00
784,Greater Mumbai,18-12-2014,Silver,Fuel,F,239856.00
785,Greater Mumbai,02-11-2014,Silver,Bills,F,168234.00
786,Greater Mumbai,14-04-2014,Silver,Fuel,F,10476.00
787,Greater Mumbai,30-11-2014,Silver,Bills,F,210425.00
788,Ahmedabad,02-11-2013,Silver,Grocery,F,171803.00
789,Delhi,15-06-2014,Silver,Fuel,F,31365.00
790,Ahmedabad,04-12-2014,Silver,Entertainment,F,231629.00
791,Greater Mumbai,13-12-2013,Silver,Bills,F,79856.00
792,Ahmedabad,24-10-2014,Silver,Food,F,129599.00
793,Delhi,05-05-2015,Silver,Grocery,F,177579.00
794,Greater Mumbai,01-05-2014,Silver,Grocery,F,230362.00
795,Ahmedabad,11-03-2015,Silver,Grocery,F,285777.00
796,Bengaluru,03-07-2014,Silver,Entertainment,F,213640.00
797,Bengaluru,07-12-2014,Silver,Bills,F,214511.00
798,Ahmedabad,17-09-2014,Silver,Fuel,F,36849.00
799,Delhi,04-04-2015,Silver,Grocery,F,160601.00
800,Greater Mumbai,16-10-2014,Silver,Fuel,F,273374.00
801,Bengaluru,21-07-2014,Silver,Food,F,49592.00
802,Ahmedabad,16-10-2014,Silver,Entertainment,F,287849.00
803,Ahmedabad,10-04-2014,Silver,Grocery,F,290413.00
804,Ahmedabad,11-03-2015,Silver,Grocery,F,253375.00
805,Bengaluru,03-08-2014,Silver,Fuel,F,251295.00
806,Bengaluru,22-04-2015,Silver,Food,F,236861.00
807,Delhi,29-11-2014,Silver,Bills,F,299032.00
808,Delhi,18-05-2015,Silver,Bills,F,139246.00
809,Bengaluru,05-11-2013,Silver,Bills,F,139130.00
810,Greater Mumbai,04-10-2013,Silver,Entertainment,F,116700.00
811,Ahmedabad,04-07-2014,Silver,Fuel,F,211228.00
812,Delhi,09-10-2014,Silver,Bills,F,146817.00
813,Delhi,19-07-2014,Silver,Grocery,F,274970.00
814,Bengaluru,25-04-2014,Silver,Entertainment,F,37144.00
815,Delhi,17-07-2014,Silver,Grocery,F,46381.00
816,Bengaluru,13-07-2014,Silver,Bills,F,251886.00
817,Bengaluru,07-02-2015,Silver,Fuel,F,2686.00
818,Bengaluru,06-05-2014,Silver,Grocery,F,82474.00
819,Ahmedabad,21-11-2013,Silver,Fuel,F,159903.00
820,Delhi,09-03-2014,Silver,Entertainment,F,275547.00
821,Delhi,08-07-2014,Silver,Entertainment,F,52513.00
822,Greater Mumbai,13-12-2013,Silver,Food,F,52484.00
823,Delhi,10-05-2014,Silver,Food,F,5397.00
824,Greater Mumbai,09-11-2014,Silver,Bills,F,88117.00
825,Bengaluru,29-01-2014,Silver,Food,F,56078.00
826,Greater Mumbai,21-11-2013,Silver,Bills,F,205643.00
827,Delhi,25-06-2014,Silver,Fuel,F,47074.00
828,Bengaluru,15-07-2014,Silver,Grocery,F,34594.00
829,Greater Mumbai,25-12-2013,Silver,Bills,F,31000.00
830,Delhi,17-05-2014,Silver,Bills,F,138376.00
831,Bengaluru,29-11-2014,Silver,Fuel,F,254875.00
832,Ahmedabad,04-10-2013,Silver,Entertainment,F,240666.00
833,Delhi,19-11-2013,Silver,Fuel,F,32871.00
834,Ahmedabad,06-03-2014,Silver,Fuel,F,270101.00
835,Bengaluru,12-03-2015,Silver,Entertainment,F,95715.00
836,Greater Mumbai,12-02-2015,Silver,Food,F,260724.00
837,Bengaluru,21-11-2014,Silver,Bills,F,271600.00
838,Ahmedabad,26-03-2014,Silver,Food,F,20006.00
839,Ahmedabad,05-07-2014,Silver,Entertainment,F,171670.00
840,Delhi,04-01-2015,Silver,Fuel,F,71727.00
841,Ahmedabad,06-02-2015,Silver,Entertainment,F,57494.00
842,Bengaluru,24-12-2014,Silver,Food,F,168546.00
843,Greater Mumbai,12-06-2014,Silver,Bills,F,30080.00
844,Ahmedabad,14-01-2014,Silver,Fuel,F,174697.00
845,Bengaluru,18-12-2013,Silver,Food,F,180193.00
846,Bengaluru,06-11-2014,Silver,Grocery,F,292047.00
847,Bengaluru,23-05-2015,Silver,Food,F,233112.00
848,Ahmedabad,22-02-2015,Silver,Grocery,F,226198.00
849,Ahmedabad,11-04-2014,Silver,Bills,F,73112.00
850,Bengaluru,23-06-2014,Silver,Entertainment,F,35232.00
851,Delhi,30-06-2014,Silver,Entertainment,F,55074.00
852,Bengaluru,31-12-2014,Silver,Food,F,186680.00
853,Bengaluru,20-01-2015,Silver,Food,F,191642.00
854,Greater Mumbai,30-10-2013,Silver,Food,F,238752.00
855,Ahmedabad,11-10-2013,Silver,Bills,F,131578.00
856,Bengaluru,17-12-2014,Silver,Grocery,F,227118.00
857,Greater Mumbai,07-10-2014,Silver,Grocery,F,16479.00
858,Ahmedabad,07-10-2014,Silver,Entertainment,F,253764.00
859,Bengaluru,17-10-2014,Silver,Entertainment,F,274164.00
860,Delhi,13-01-2014,Silver,Bills,F,67192.00
861,Greater Mumbai,14-12-2014,Silver,Fuel,F,294525.00
862,Delhi,29-12-2013,Silver,Food,F,13681.00
863,Delhi,01-11-2014,Silver,Bills,F,27075.00
864,Delhi,30-10-2013,Silver,Entertainment,F,252226.00
865,Greater Mumbai,21-04-2015,Silver,Grocery,F,62418.00
866,Delhi,11-03-2015,Silver,Food,F,256766.00
867,Greater Mumbai,24-10-2014,Silver,Entertainment,F,85271.00
868,Delhi,09-10-2013,Silver,Fuel,F,39439.00
869,Delhi,22-03-2014,Silver,Food,F,284449.00
870,Bengaluru,12-11-2014,Silver,Food,F,42900.00
871,Bengaluru,18-09-2014,Silver,Fuel,F,235352.00
872,Bengaluru,06-11-2013,Silver,Bills,F,55248.00
873,Bengaluru,20-02-2014,Silver,Grocery,F,168702.00
